rank_diff,age_diff,form_diff,surf_rate_diff,target
-7.0,2.5,-0.26666666666666666,-0.26666666666666666,1
43.0,-1.6999999999999993,0.6666666666666666,0.6666666666666666,0
-65.0,4.199999999999999,-0.8888888888888888,-0.8888888888888888,0
-17.0,6.600000000000001,0.09999999999999998,0.09999999999999998,1
49.0,-7.200000000000003,0.6666666666666666,0.6666666666666666,1
38.0,-7.600000000000001,0.0,0.0,1
82.0,3.3999999999999986,-0.16666666666666669,-0.16666666666666669,1
-46.0,-6.699999999999999,-0.5,-0.5,1
-78.0,9.899999999999999,-0.3333333333333333,-0.3333333333333333,0
47.0,1.6000000000000014,-0.13333333333333341,-0.13333333333333341,1
-77.0,-3.8000000000000007,0.5,0.5,0
-13.0,6.899999999999999,-0.25,-0.25,0
-77.0,-6.100000000000001,0.5,0.5,0
71.0,-10.899999999999999,0.8888888888888888,0.8888888888888888,1
31.0,2.8999999999999986,0.5,0.5,1
102.0,-2.5,0.25,0.25,1
47.0,1.3999999999999986,0.3333333333333333,0.3333333333333333,0
-42.0,6.800000000000001,-0.3333333333333333,-0.3333333333333333,0
6.0,4.800000000000001,-0.11111111111111116,-0.11111111111111116,1
25.0,6.300000000000001,0.26666666666666666,0.26666666666666666,1
17.0,-9.2,-0.16666666666666669,-0.16666666666666669,0
55.0,2.1999999999999993,0.6,0.6,0
-36.0,-10.600000000000001,0.0,0.0,0
5.0,-1.8999999999999986,-0.75,-0.75,1
21.0,-0.9000000000000021,0.75,0.75,1
70.0,-4.599999999999998,1.0,1.0,1
-74.0,0.0,0.5,0.5,1
74.0,-3.8999999999999986,0.46666666666666673,0.46666666666666673,0
61.0,-2.3999999999999986,0.09999999999999998,0.09999999999999998,0
-13.0,1.1000000000000014,-0.30000000000000004,-0.30000000000000004,0
18.0,-1.0,-0.33333333333333337,-0.33333333333333337,1
91.0,3.6999999999999993,0.6,0.6,1
13.0,-6.9999999999999964,0.6666666666666666,0.6666666666666666,0
78.0,3.6999999999999993,-0.5,-0.5,0
25.0,-1.9000000000000021,0.6666666666666666,0.6666666666666666,1
7.0,-1.1000000000000014,-0.13888888888888884,-0.13888888888888884,0
-27.0,2.400000000000002,0.6,0.6,0
-9.0,-2.299999999999997,0.8888888888888888,0.8888888888888888,0
83.0,1.0,0.0,0.0,1
65.0,0.3999999999999986,0.0,0.0,1
27.0,-12.600000000000001,-0.33333333333333337,-0.33333333333333337,1
60.0,-7.200000000000003,0.5,0.5,0
-37.0,5.700000000000003,-0.6,-0.6,1
160.0,-5.700000000000003,0.6666666666666666,0.6666666666666666,1
24.0,9.5,0.46666666666666673,0.46666666666666673,0
-13.0,3.900000000000002,0.0,0.0,0
30.0,0.10000000000000142,0.6666666666666666,0.6666666666666666,1
171.0,-6.899999999999999,0.0,0.0,1
-9.0,-1.1000000000000014,0.0,0.0,1
-74.0,2.1999999999999993,-0.26666666666666666,-0.26666666666666666,0
-20.0,1.0,0.35,0.35,0
50.0,4.199999999999999,0.3333333333333333,0.3333333333333333,1
119.0,0.8000000000000007,-0.06666666666666665,-0.06666666666666665,1
-70.0,0.6000000000000014,-1.0,-1.0,0
34.0,-3.3000000000000007,0.6,0.6,0
-155.0,-3.5,-0.33333333333333337,-0.33333333333333337,0
-56.0,-1.0,-0.6666666666666666,-0.75,0
-55.0,-4.299999999999997,-0.6666666666666666,-0.6666666666666666,0
19.0,-1.2999999999999972,-0.6,-0.6,0
-20.0,-1.5,0.0,0.0,0
77.0,-12.000000000000004,0.16666666666666663,0.25,1
37.0,0.0,0.06666666666666665,0.06666666666666665,0
-54.0,-5.899999999999999,0.0,0.0,0
-26.0,-0.40000000000000213,-0.15000000000000002,-0.15000000000000002,1
27.0,-6.199999999999999,0.6666666666666666,0.75,1
62.0,-4.699999999999999,0.06666666666666665,0.15000000000000002,1
41.0,-2.0,0.25,0.0,1
4.0,-4.800000000000001,0.0,0.20000000000000007,1
-24.0,9.8,-0.5,-0.5,0
156.0,-1.6000000000000014,0.7777777777777778,0.7777777777777778,1
54.0,7.299999999999997,0.3333333333333333,0.3333333333333333,1
20.0,1.1000000000000014,0.0,0.0,1
-6.0,-2.8000000000000007,0.2857142857142857,0.4,0
57.0,-7.599999999999998,-0.02857142857142858,-0.02857142857142858,0
-115.0,0.9000000000000021,0.3333333333333333,0.3333333333333333,0
33.0,-3.5,-0.09999999999999998,-0.09999999999999998,0
10.0,-10.8,-0.09999999999999998,-0.09999999999999998,0
-29.0,-0.09999999999999787,-0.6,-0.625,1
72.0,5.400000000000002,0.8333333333333334,0.8333333333333334,1
61.0,1.1000000000000014,-0.26666666666666666,-0.6,0
-32.0,1.8999999999999986,-0.23809523809523808,-0.23809523809523808,0
67.0,-1.5,0.0,0.0714285714285714,1
29.0,0.3999999999999986,0.6,0.6,1
104.0,4.0,0.25,0.25,1
-73.0,0.3000000000000007,-0.16666666666666663,-0.16666666666666663,0
66.0,5.099999999999998,0.2777777777777778,0.25,0
-26.0,-6.400000000000002,0.0,0.0,1
53.0,-2.6999999999999993,0.8333333333333334,0.8333333333333334,1
-3.0,4.600000000000001,-0.6,-0.6,0
-26.0,7.099999999999998,0.09999999999999998,0.02857142857142858,1
51.0,-2.5,0.41666666666666663,0.41666666666666663,0
2.0,-2.400000000000002,0.0,0.0,1
-64.0,-2.700000000000003,0.02857142857142858,0.02857142857142858,0
-14.0,0.8000000000000007,0.35,0.35,1
-29.0,-8.700000000000003,-0.33333333333333337,-0.33333333333333337,1
33.0,0.0,0.16666666666666669,0.0,1
-22.0,-4.300000000000001,-0.5,-0.5,1
11.0,-4.699999999999999,-0.0714285714285714,-0.0714285714285714,1
-14.0,2.1000000000000014,-0.5277777777777778,-0.7777777777777778,0
9.0,1.8999999999999986,0.09523809523809523,0.2666666666666666,1
14.0,5.400000000000002,-0.6666666666666666,-0.6666666666666666,0
-3.0,3.799999999999997,0.44999999999999996,0.7,0
29.0,-3.8999999999999986,0.11111111111111116,-0.022222222222222254,1
-13.0,-3.8000000000000007,-0.2666666666666666,-0.2666666666666666,0
16.0,1.5,0.0535714285714286,0.22499999999999998,0
-30.0,-3.5,0.06666666666666665,0.06666666666666665,1
128.0,-0.8999999999999986,-0.4,-0.4,1
57.0,5.099999999999998,0.7,0.7,1
22.0,1.6000000000000014,-0.3214285714285714,-0.5714285714285714,1
-48.0,-1.1000000000000014,-0.2777777777777778,-0.2777777777777778,0
28.0,-3.099999999999998,0.2333333333333334,0.20000000000000007,0
26.0,-8.5,0.16666666666666669,0.16666666666666669,1
30.0,2.6000000000000014,0.0,-0.0892857142857143,1
108.0,2.6000000000000014,0.09999999999999998,0.09999999999999998,0
-45.0,5.0,0.2,0.2,0
-29.0,-4.599999999999998,-0.19999999999999996,-0.19999999999999996,0
-5.0,-6.800000000000001,0.0,0.0,1
-35.0,-2.6000000000000014,-0.11111111111111116,-0.11111111111111116,0
93.0,-3.700000000000003,-0.19999999999999996,-0.09999999999999998,1
90.0,-3.3000000000000007,0.15000000000000002,0.15000000000000002,0
-86.0,8.700000000000003,-0.4444444444444445,-0.4166666666666667,0
-34.0,-5.800000000000001,-0.41666666666666663,-0.41666666666666663,0
40.0,3.1999999999999993,0.3055555555555556,0.375,1
50.0,-5.699999999999999,0.08333333333333331,0.08333333333333331,1
-43.0,-2.3000000000000007,-0.028571428571428525,0.07142857142857145,0
59.0,2.1999999999999993,0.35,0.35,0
88.0,4.299999999999997,0.3333333333333333,0.3333333333333333,1
35.0,7.599999999999998,-0.16666666666666669,0.3333333333333333,1
-51.0,-0.1999999999999993,-0.16666666666666666,-0.16666666666666666,0
-88.0,7.199999999999996,-0.23809523809523808,-0.23809523809523808,0
63.0,5.199999999999999,0.75,0.75,1
78.0,-1.0,0.3333333333333333,0.3333333333333333,0
575.0,-4.5,0.6666666666666666,0.5,1
-62.0,6.600000000000001,-0.13333333333333341,-0.2222222222222222,1
-2.0,-0.5,0.5,0.5,1
-55.0,8.5,-0.5,-0.33333333333333337,1
-25.0,6.599999999999998,0.08333333333333337,0.25,0
-33.0,2.400000000000002,-0.5,-0.5,1
-22.0,6.0,0.11111111111111105,0.04166666666666663,1
-89.0,-4.799999999999997,-0.4166666666666667,-0.4166666666666667,0
39.0,-3.1999999999999993,0.40476190476190477,0.40476190476190477,0
-21.0,0.0,-0.3333333333333333,-0.3333333333333333,0
-39.0,0.5999999999999979,0.0,0.0,0
1.0,-1.1999999999999993,-0.22222222222222227,-0.2916666666666667,0
-44.0,6.099999999999998,0.033333333333333326,0.19999999999999996,0
17.0,-3.6999999999999993,0.26666666666666666,0.6363636363636364,1
-32.0,7.100000000000001,-0.6666666666666666,-0.6666666666666666,1
40.0,-6.199999999999999,0.4714285714285715,0.42857142857142855,1
-9.0,11.799999999999997,0.3333333333333333,0.3333333333333333,1
9.0,1.9000000000000021,0.5,0.5,0
-474.0,3.5,-0.5,-0.5,1
-20.0,0.5,0.15000000000000002,0.25,1
1.0,1.5,0.25,0.25,1
80.0,-9.099999999999998,-0.25,-0.25,1
-11.0,1.8000000000000007,-0.41666666666666663,-0.41666666666666663,1
119.0,-2.900000000000002,0.8,0.7,1
50.0,-3.099999999999998,0.19999999999999996,0.6666666666666666,1
32.0,2.099999999999998,0.10000000000000009,0.033333333333333326,1
46.0,-5.699999999999999,-0.06666666666666671,-0.06666666666666671,1
24.0,-1.7000000000000028,-0.13333333333333341,-0.08571428571428574,1
49.0,-3.400000000000002,0.41666666666666663,0.5,1
-66.0,-5.100000000000001,0.07142857142857145,0.0,0
45.0,0.3000000000000007,0.30000000000000004,0.2569444444444444,1
-16.0,4.5,0.16666666666666663,0.25,1
86.0,-3.900000000000002,0.375,0.375,0
40.0,4.0,0.16666666666666663,0.2142857142857143,1
7.0,-0.40000000000000213,-0.08571428571428574,-0.08571428571428574,0
-3.0,-2.1000000000000014,-0.08333333333333331,-0.3333333333333333,0
60.0,-4.300000000000001,0.17142857142857137,0.17142857142857137,0
47.0,4.300000000000001,0.5,0.5,0
1.0,0.09999999999999787,0.09999999999999998,0.0,1
44.0,-2.6999999999999993,0.13333333333333341,0.0625,0
4.0,8.900000000000002,-0.17142857142857143,-0.13636363636363635,1
36.0,-2.299999999999997,0.30000000000000004,0.3571428571428571,1
12.0,3.299999999999997,0.3333333333333333,0.380952380952381,1
11.0,-8.0,0.4714285714285715,0.3571428571428571,0
-9.0,-0.5,-0.13333333333333341,0.014285714285714346,1
34.0,4.200000000000003,-0.23809523809523808,-0.25,1
4.0,-5.200000000000003,0.23809523809523808,0.2142857142857143,0
105.0,2.0,0.8,0.8125,1
-69.0,3.1999999999999993,0.10000000000000009,0.08571428571428574,1
60.0,-3.3000000000000007,-0.24444444444444446,-0.24444444444444446,0
62.0,4.100000000000001,0.10000000000000009,0.1871657754010695,0
3.0,-8.3,-0.24444444444444446,-0.24444444444444446,0
42.0,-3.8999999999999986,0.1111111111111111,0.1111111111111111,1
66.0,0.3999999999999986,0.11111111111111116,0.11111111111111116,1
-6.0,-1.0,0.19999999999999996,0.09999999999999998,0
-9.0,3.3000000000000007,-0.42857142857142855,-0.42857142857142855,1
40.0,9.100000000000001,0.15555555555555556,0.2828282828282829,1
-81.0,-2.1999999999999993,0.05357142857142855,0.05357142857142855,0
-39.0,-4.299999999999997,-0.16666666666666663,-0.11111111111111105,0
-110.0,0.6999999999999993,-0.5,-0.6363636363636364,1
-21.0,-3.5,-0.29999999999999993,-0.35,1
33.0,3.6000000000000014,0.22499999999999998,0.22499999999999998,1
3.0,7.199999999999999,0.49999999999999994,0.75,1
-3.0,3.900000000000002,-0.05357142857142855,-0.05357142857142855,1
33.0,0.6000000000000014,0.44999999999999996,0.7142857142857143,1
-17.0,6.399999999999999,-0.09999999999999998,0.050000000000000044,1
7.0,-0.8999999999999986,-0.09999999999999998,-0.15000000000000002,0
-12.0,0.3999999999999986,-0.033333333333333326,-0.04761904761904767,0
-6.0,10.7,0.10000000000000009,0.1636363636363637,1
41.0,-2.8000000000000007,0.32499999999999996,0.3392857142857143,1
17.0,4.5,0.2666666666666666,0.2666666666666666,1
-31.0,1.1999999999999993,0.0,0.0357142857142857,0
2.0,4.700000000000003,0.0444444444444444,0.1717171717171717,0
51.0,-7.099999999999998,-0.3555555555555556,-0.3555555555555556,0
-21.0,0.0,-0.15555555555555556,-0.15555555555555556,0
67.0,-0.5999999999999979,0.6,0.7272727272727273,1
-28.0,0.0,-0.06666666666666665,0.08333333333333337,0
-131.0,2.6000000000000014,-0.4,-0.4,0
-5.0,-9.899999999999999,0.32499999999999996,0.26136363636363635,1
-51.0,-0.1999999999999993,-0.3333333333333333,-0.3333333333333333,0
-50.0,-4.199999999999999,0.25,0.16666666666666669,1
67.0,-1.5999999999999979,-0.33333333333333337,-0.19999999999999996,1
35.0,4.199999999999999,0.17142857142857143,0.23809523809523808,0
-67.0,1.0,-0.17142857142857137,-0.17142857142857137,1
-26.0,-4.800000000000001,0.22499999999999998,0.04166666666666663,1
92.0,-6.800000000000001,0.16666666666666666,0.0,1
47.0,0.1999999999999993,0.06666666666666671,0.06666666666666671,0
84.0,-1.1000000000000014,0.3333333333333333,0.5,0
-36.0,-0.8999999999999986,-0.20833333333333334,-0.175,0
54.0,-1.5999999999999979,-0.09999999999999998,0.08333333333333337,1
-2.0,2.1999999999999993,-0.025000000000000022,0.125,0
11.0,3.0,0.3142857142857143,0.2666666666666666,0
28.0,1.5,0.06666666666666671,0.4,1
-96.0,7.0,-0.5,-0.5,0
61.0,4.100000000000001,0.5714285714285714,0.43809523809523815,0
-62.0,-1.0,-0.875,-0.875,0
-176.0,9.399999999999999,-0.19999999999999996,-0.1428571428571429,0
-27.0,0.8000000000000007,0.0,0.0,0
-15.0,-4.800000000000001,0.08333333333333331,0.08333333333333331,0
-147.0,0.8000000000000007,0.125,0.125,1
-87.0,5.300000000000001,0.16666666666666666,0.3333333333333333,0
-26.0,7.199999999999999,-0.09999999999999998,-0.10101010101010105,0
157.0,3.8999999999999986,0.375,0.375,1
7.0,7.5,-0.09999999999999998,-0.09999999999999998,0
-84.0,3.099999999999998,-0.125,-0.125,0
31.0,2.5,-0.08333333333333331,-0.08333333333333331,0
-18.0,-1.1000000000000014,0.0,0.0,0
32.0,10.899999999999999,0.25,0.25,0
-10.0,-11.399999999999999,-0.17500000000000004,-0.2321428571428571,0
42.0,1.0,-0.45833333333333337,-0.625,0
-25.0,16.1,-0.44999999999999996,-0.3928571428571429,0
-24.0,-9.0,-0.375,-0.375,0
-31.0,7.899999999999999,0.20833333333333334,0.375,0
114.0,8.900000000000002,-0.25,-0.25,1
63.0,-4.399999999999999,0.29999999999999993,0.24285714285714288,1
-58.0,-4.699999999999999,-0.44642857142857145,-0.44642857142857145,0
-71.0,-3.6999999999999993,-0.125,-0.125,1
-33.0,0.6000000000000014,-0.09999999999999998,-0.09999999999999998,0
345.0,1.6000000000000014,0.2,0.0,0
-332.0,-15.700000000000003,0.5714285714285714,0.5,0
-38.0,-1.5,0.1964285714285714,0.8,1
55.0,7.800000000000001,0.16666666666666669,0.16666666666666669,0
-78.0,-2.0,0.23809523809523808,0.30000000000000004,0
24.0,-0.1999999999999993,0.02857142857142858,-0.13333333333333341,0
-79.0,2.8000000000000007,-0.08333333333333331,-0.5,0
97.0,-5.0,-0.041666666666666685,0.0,1
-15.0,4.0,-0.15000000000000002,-0.6666666666666666,1
10.0,-1.0,0.4285714285714286,0.19999999999999996,0
362.0,-0.5,0.6,0.6666666666666666,1
-63.0,-10.200000000000003,0.07142857142857145,0.0,1
91.0,-3.8000000000000007,0.09999999999999998,0.16666666666666663,1
45.0,3.1000000000000014,-0.0714285714285714,-0.050000000000000044,0
1.0,4.5,-0.8,-1.0,0
-38.0,6.699999999999999,-0.19999999999999996,-0.11111111111111116,0
-25.0,-6.800000000000001,0.09999999999999998,0.05555555555555558,0
-67.0,-0.3000000000000007,0.06666666666666665,0.24444444444444446,0
-11.0,6.199999999999999,-0.22499999999999998,-0.16666666666666663,1
-5.0,-6.0,0.028571428571428525,-0.015873015873015872,0
-40.0,-3.1999999999999993,-0.16666666666666663,-0.30000000000000004,0
30.0,0.40000000000000213,0.26666666666666666,0.22222222222222227,1
67.0,-0.09999999999999787,0.18055555555555558,0.12698412698412703,1
73.0,8.5,0.0,0.16666666666666663,0
-30.0,1.3000000000000007,0.17857142857142855,0.0,0
13.0,-1.1999999999999993,-0.4,-0.6666666666666666,0
-7.0,-6.399999999999999,0.30000000000000004,0.2362637362637363,1
-67.0,-2.0,0.10000000000000009,0.022222222222222254,1
29.0,7.600000000000001,-0.05357142857142855,0.0,1
-344.0,5.700000000000003,-0.7,-0.7777777777777778,0
70.0,-6.300000000000001,0.22499999999999998,0.7142857142857143,0
-35.0,2.6000000000000014,0.14285714285714285,0.0,0
-30.0,1.0,0.22499999999999998,0.09999999999999998,0
-55.0,5.199999999999999,0.033333333333333354,0.0,1
9.0,-4.100000000000001,-0.07142857142857145,0.0,0
-12.0,-6.899999999999999,-0.0444444444444444,0.0,1
37.0,5.800000000000001,-0.125,0.0,0
48.0,-6.100000000000001,0.42500000000000004,0.8,1
52.0,-3.0,-0.375,-0.5,1
84.0,-7.300000000000001,0.3,0.5,1
-24.0,2.099999999999998,-0.09999999999999998,-0.09999999999999998,0
-100.0,-1.1999999999999993,-0.19999999999999996,-0.2777777777777778,0
11.0,1.8999999999999986,0.5,0.5,1
56.0,-4.400000000000002,0.16666666666666669,0.5,1
26.0,-9.899999999999999,0.5,0.5285714285714286,1
-15.0,2.400000000000002,0.16666666666666669,0.5,1
5.0,0.7999999999999972,0.09999999999999998,0.1923076923076923,1
-12.0,1.0,-0.30000000000000004,-0.29220779220779225,0
-16.0,1.2999999999999972,0.2142857142857143,0.16666666666666663,0
3.0,-1.8999999999999986,-0.09999999999999998,-0.1923076923076923,0
-13.0,11.3,-0.09999999999999998,-0.13636363636363635,0
30.0,2.6000000000000014,0.11904761904761907,0.16666666666666674,0
49.0,-1.5,0.3,0.3,1
-40.0,4.899999999999999,0.19999999999999996,0.2272727272727273,0
53.0,-5.0,0.09999999999999998,0.2756410256410256,1
-16.0,8.100000000000001,-0.30000000000000004,-0.34523809523809523,0
-15.0,-2.1000000000000014,-0.11904761904761907,-0.11904761904761907,0
-204.0,-5.799999999999997,-0.7142857142857143,-0.6666666666666666,0
-56.0,0.5999999999999979,0.6000000000000001,0.6000000000000001,0
67.0,1.1000000000000014,0.0,0.0,1
-67.0,0.3000000000000007,-0.05555555555555558,-0.05555555555555558,0
6.0,5.0,0.29999999999999993,0.2272727272727273,1
38.0,-3.6999999999999993,0.05555555555555558,0.1388888888888889,0
10.0,2.299999999999997,-0.20000000000000007,-0.02197802197802201,1
17.0,-2.3999999999999986,0.0,-0.08333333333333326,1
-40.0,-0.1999999999999993,-0.19999999999999996,-0.2153846153846154,1
15.0,7.100000000000001,0.06666666666666665,0.030303030303030276,0
-42.0,1.5,-0.5,-0.5,1
45.0,-8.7,0.8571428571428571,0.8571428571428571,1
38.0,-0.5,-0.09999999999999998,-0.09890109890109888,1
13.0,-1.4000000000000021,0.0,-0.19318181818181823,0
-21.0,2.1999999999999993,0.0,-0.1228070175438597,1
26.0,-2.8000000000000007,-0.09999999999999998,-0.037878787878787956,1
-60.0,1.8999999999999986,-0.25,-0.32142857142857145,0
-18.0,-4.0,-0.09999999999999998,-0.2153846153846154,0
-51.0,-1.1999999999999993,-0.29999999999999993,-0.14545454545454545,1
11.0,-1.0,-0.19999999999999996,-0.028571428571428525,1
14.0,2.0,0.09999999999999998,0.21804511278195493,1
-7.0,1.3000000000000007,-0.09999999999999998,0.06666666666666665,0
22.0,-0.3999999999999986,-0.09999999999999998,-0.09090909090909094,1
-34.0,-3.6999999999999993,-0.09999999999999998,-0.08333333333333337,0
-44.0,-0.10000000000000142,-0.15000000000000002,-0.05769230769230771,0
50.0,-11.399999999999999,0.4,0.518796992481203,0
45.0,1.1000000000000014,0.16666666666666669,0.2820512820512821,1
-21.0,-2.1999999999999993,-0.09999999999999998,-0.2666666666666666,1
-61.0,-2.5,-0.29999999999999993,-0.2822966507177033,1
-57.0,3.6999999999999993,-0.19999999999999996,-0.1833333333333333,0
7.0,-8.0,0.19999999999999996,0.2727272727272728,1
16.0,1.6000000000000014,0.10000000000000009,-0.625,0
35.0,-4.300000000000001,0.19999999999999996,0.1740890688259109,1
10.0,3.8000000000000007,0.09999999999999998,0.1507936507936508,0
11.0,1.3000000000000007,-0.19999999999999996,-0.16666666666666663,0
12.0,-5.099999999999998,-0.09999999999999998,-0.27878787878787875,0
-45.0,-2.5,-0.16666666666666669,-0.5454545454545454,0
1.0,3.799999999999997,0.19999999999999996,0.30303030303030304,1
-50.0,-3.8999999999999986,-0.125,-0.125,1
-17.0,3.1999999999999993,-0.09999999999999998,0.016666666666666607,0
30.0,3.0,0.55,0.75,1
-40.0,-5.699999999999999,-0.3,-0.32867132867132864,0
-3.0,8.899999999999999,0.2,0.011904761904761862,1
29.0,-0.1999999999999993,0.29999999999999993,0.3636363636363637,1
31.0,-4.5,0.4,0.4473684210526315,1
8.0,2.5,0.25,0.13461538461538458,0
25.0,2.6999999999999993,-0.19999999999999996,-0.2027972027972028,1
122.0,-2.6000000000000014,0.44999999999999996,0.375,1
33.0,3.5,0.30000000000000004,0.3257575757575757,0
28.0,-4.100000000000001,-0.05555555555555558,-0.26666666666666666,0
210.0,6.300000000000001,0.625,0.625,1
-19.0,-6.800000000000001,-0.09999999999999998,-0.07792207792207795,1
-2.0,-8.799999999999997,0.11428571428571432,0.3333333333333333,1
5.0,-8.5,-0.16666666666666669,-0.5,1
-57.0,4.399999999999999,0.0,-0.09090909090909088,0
29.0,-4.599999999999998,0.09999999999999998,0.04444444444444451,0
5.0,6.399999999999999,0.19999999999999996,0.23776223776223776,0
-18.0,2.3999999999999986,0.19999999999999996,0.12121212121212122,1
-142.0,0.0,-0.5,-0.5,0
12.0,-0.10000000000000142,0.2714285714285714,0.23809523809523808,1
22.0,-3.1999999999999993,0.0,0.11688311688311687,1
-16.0,-0.10000000000000142,0.19999999999999996,0.05128205128205121,1
-37.0,4.699999999999999,-0.2,-0.303030303030303,0
24.0,0.3999999999999986,0.7,0.7368421052631579,1
-16.0,1.3000000000000007,-0.19999999999999996,-0.2222222222222222,0
13.0,4.799999999999997,0.0,-0.037878787878787845,1
-56.0,1.8999999999999986,-0.025000000000000022,-0.07954545454545453,0
-12.0,3.8000000000000007,-0.19999999999999996,-0.24675324675324684,0
33.0,7.400000000000002,0.09999999999999998,0.1454545454545454,1
-96.0,-0.3999999999999986,-0.22857142857142865,0.5714285714285714,0
-32.0,0.8000000000000007,-0.19999999999999996,-0.3609022556390978,0
-16.0,8.0,-0.09999999999999998,-0.05128205128205121,1
7.0,1.5999999999999979,-0.10000000000000009,-0.06666666666666665,1
2.0,2.6999999999999993,-0.16666666666666669,-0.16666666666666669,1
-3.0,-2.3999999999999986,0.3,0.3333333333333333,1
-131.0,-10.299999999999997,-0.4,-0.34615384615384615,1
-5.0,-6.5,-0.09999999999999998,0.10084033613445376,0
-72.0,3.6999999999999993,-0.5,-0.5714285714285714,0
-25.0,-1.5,-0.25,-0.42857142857142855,0
72.0,-0.10000000000000142,-0.29166666666666663,-0.16666666666666663,1
-4.0,-1.3000000000000007,0.125,0.5384615384615384,0
14.0,-6.800000000000001,0.09999999999999998,0.23809523809523808,1
87.0,0.3999999999999986,-0.375,-0.375,0
-85.0,-0.3999999999999986,-0.09999999999999998,-0.16363636363636364,1
-36.0,-6.800000000000001,-0.2,-0.25000000000000006,1
-45.0,-0.7000000000000028,0.0,0.0,1
14.0,5.0,0.09999999999999998,0.0787878787878788,0
42.0,1.6000000000000014,-0.23333333333333336,-0.36363636363636365,1
-23.0,-7.0,0.42500000000000004,0.375,1
29.0,-3.8000000000000007,0.0,0.0,1
15.0,3.5,0.19999999999999996,0.2384615384615384,1
20.0,0.3000000000000007,-0.19999999999999996,-0.04285714285714293,1
-19.0,1.3000000000000007,-0.09999999999999998,-0.1282051282051282,0
114.0,1.3000000000000007,0.5,0.46153846153846156,1
-41.0,9.800000000000004,-0.07142857142857145,0.011904761904761862,1
-63.0,5.0,-0.30000000000000004,0.17857142857142855,0
-81.0,-1.1000000000000014,-0.3,-0.44927536231884063,1
-13.0,-7.399999999999999,0.10000000000000009,0.14583333333333337,1
7.0,-2.8999999999999986,0.10000000000000009,0.2683982683982684,1
-29.0,2.8999999999999986,-0.44999999999999996,-0.7142857142857143,0
-74.0,-1.1000000000000014,-0.42500000000000004,-0.1842105263157895,0
17.0,-1.7999999999999972,0.29999999999999993,0.3392857142857143,1
36.0,-3.8999999999999986,0.09999999999999998,0.12941176470588234,1
-60.0,-9.600000000000001,0.10000000000000009,0.0,0
15.0,2.6000000000000014,0.30000000000000004,0.33333333333333337,1
-2.0,1.3000000000000007,0.09999999999999998,0.09999999999999998,1
-22.0,6.300000000000001,0.09999999999999998,0.20512820512820507,1
77.0,-11.200000000000003,0.3714285714285715,-0.17857142857142855,1
62.0,0.6000000000000014,0.5,0.4791666666666667,0
11.0,7.0,-0.10000000000000009,-0.19047619047619047,0
2.0,2.3999999999999986,0.10000000000000009,0.05921052631578949,0
16.0,2.1000000000000014,0.09999999999999998,0.15000000000000002,1
-9.0,-4.300000000000001,-0.20000000000000007,-0.13333333333333341,0
-4.0,-5.100000000000001,0.10000000000000009,-0.5,0
